bookId,title,series,author,rating,description,language,isbn,genres,characters,bookFormat,pages,publisher,publishDate,firstPublishDate,awards,numRatings,likedPercent,setting,coverImg
28698224-being-jazz,Being Jazz: My Life as a (Transgender) Teen,,Jazz Jennings,3.89,"Jazz Jennings is one of the youngest and most prominent voices in the national discussion about gender identity. At the age of five, Jazz transitioned to life as a girl, with the support of her parents. A year later, her parents allowed her to share her incredible journey in her first Barbara Walters interview, aired at a time when the public was much less knowledgeable or accepting of the transgender community. This groundbreaking interview was followed over the years by other high-profile interviews, a documentary, the launch of her YouTube channel, a picture book, and her own reality TV series—I Am Jazz—making her one of the most recognizable activists for transgender teens, children, and adults. In her remarkable memoir, Jazz reflects on these very public experiences and how they have helped shape the mainstream attitude toward the transgender community. But it hasn't all been easy. Jazz has faced many challenges, bullying, discrimination, and rejection, yet she perseveres as she educates others about her life as a transgender teen. Through it all, her family has been beside her on this journey, standing together against those who don't understand the true meaning of tolerance and unconditional love. Now Jazz must learn to navigate the physical, social, and emotional upheavals of adolescence—particularly high school—complicated by the unique challenges of being a transgender teen. Making the journey from girl to woman is never easy—especially when you began your life in a boy's body.",English,9780735207448,"['Nonfiction', 'Memoir', 'LGBT', 'Audiobook', 'Biography', 'Autobiography', 'Biography Memoir', 'Transgender', 'Teen', 'Coming Of Age'] - nan",[],Audio CD,272,Listening Library,June 7th 2016,,[],3905.0,94.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475585794l/28698224.jpg
22567184-den-of-wolves,Den of Wolves,Blackthorn & Grim #3,Juliet Marillier (Goodreads Author),4.35,"The “powerful and emotionally-charged” fantasy series from the author of the Sevenwaters novels continues, as Blackthorn and Grim face haunting secrets and old adversaries... Feather bright and feather fine, None shall harm this child of mine... Healer Blackthorn knows all too well the rules of her bond to the fey: seek no vengeance, help any who ask, do only good. But after the recent ordeal she and her companion, Grim, have suffered, she knows she cannot let go of her quest to bring justice to the man who ruined her life. Despite her personal struggles, Blackthorn agrees to help the princess of Dalriada in taking care of a troubled young girl who has recently been brought to court, while Grim is sent to the girl’s home at Wolf Glen to aid her wealthy father with a strange task—repairing a broken-down house deep in the woods. It doesn’t take Grim long to realize that everything in Wolf Glen is not as it seems—the place is full of perilous secrets and deadly lies... Back at Winterfalls, the evil touch of Blackthorn’s sworn enemy reopens old wounds and fuels her long-simmering passion for justice. With danger on two fronts, Blackthorn and Grim are faced with a heartbreaking choice—to stand once again by each other’s side or to fight their battles alone...",English,9780451467034,"['Fantasy', 'Romance', 'Fiction', 'Magic', 'Adult', 'Historical Fiction', 'Mystery', 'Fae', 'Historical Fantasy', 'Audiobook'] - nan",[],Hardcover,435,Roc,November 1st 2016,09/27/16,"['Aurealis Award Nominee for Best Fantasy Novel (2016)', 'Sir Julius Vogel Award Nominee for Best Novel (2017)']",5279.0,98.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454589880l/22567184.jpg
69887.The_Train_Was_on_Time,The Train Was on Time,,"Heinrich Böll, Leila Vennewitz (Translator)",3.84,"Heinrich Böll's taut and haunting first novel tells the story of twenty-four-year-old Private Andreas as he journeys on a troop train across the German countryside to the battle on the Eastern front. Trapped, he knows that Hitler has already lost the war ... yet he is suddenly galvanised by the thought that he is on the way to his death.As the train hurtles on, he riffs through prayers and memories, talks with other soldiers about what they've been through, and gazes desperately out the window at his country racing away. With mounting suspense, Andreas is gripped by one thought over all: Is there a way to defy his fate?",English,9780810111233,"['Fiction', 'German Literature', 'Germany', 'Classics', 'War', 'Novels', 'Literature', 'Historical Fiction', '20th Century', 'World War II'] - nan","['Andreas (The Train Was on Time)', 'Willi (The Train Was on Time)', 'Olina (The Train Was on Time)']",Paperback,110,Northwestern University Press,April 27th 1994,10/30/49,[],2354.0,94.0,"['Germany', 'Poland']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347500020l/69887.jpg
12442.The_Plague_Dogs,The Plague Dogs,,Richard Adams,3.85,"Richard Adams, the author of Watership Down, creates a lyrical and engrossing tale, a remarkable journey into the hearts and minds of two canine heroes, Snitter and Rowf.After being horribly mistreated at a government animal research facility, Snitter and Rowf escape into the isolation, and terror, of the wilderness. Aided only by a fox they call ''the Tod,'' the two dogs must struggle to survive in their new environment. When the starving dogs attack some sheep, they are labeled ferocious man-eating monsters, setting off a great dog hunt that is later intensified by the fear that the dogs could be carriers of the bubonic plague.",English,9780345494023,"['Fiction', 'Fantasy', 'Animals', 'Classics', 'Dogs', 'Adventure', 'Animal Fiction', 'Literature', 'Novels', 'British Literature'] - nan",[],Paperback,390,Ballantine Books,November 28th 2006,09/22/77,[],7001.0,91.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388951112l/12442.jpg
17412749-the-encyclopedia-of-early-earth,The Encyclopedia of Early Earth,Early Earth,Isabel Greenberg (Goodreads Author),4.06,"Before our history began, another now forgotten civilization thrived. The people who roamed Early Earth were much like us: curious, emotional, funny, ambitious, and vulnerable. In this series of illustrated and linked tales, Isabel Greenberg chronicles the explorations of a young man as he paddles from his home in the North Pole to the South Pole. There, he meets his true love, but their romance is ill-fated. Early Earth's unusual and finicky polarity means the lovers can never touch.      As intricate and richly imagined as the work of Chris Ware, and leavened with a dry wit that rivals Kate Beaton's in Hark! A Vagrant, Isabel Greenberg's debut will be a welcome addition to the thriving graphic novel genre.",English,9780385678155,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Mythology', 'Adult', 'Sequential Art', 'Romance', 'Historical Fiction'] - nan",[],Hardcover,176,Bond Street Books,October 29th 2013,10/03/13,"['Will Eisner Comic Industry Awards Nominee for Best Graphic Album-New, Best Writer/Artist (for Isabel Greenberg) (2014)']",6353.0,95.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366106342l/17412749.jpg
36195139-the-fortunate-ones,The Fortunate Ones,,R.S. Grey (Goodreads Author),3.84,"At Twin Oaks Country Club, there are the fortunate ones, and then there are the rest of us: the waiters, the caddies, the valets, and in my case, the cabana girls. Most days, I’m poolside in a pleated skirt, dishing out margaritas to tycoons and titans. It’s not exactly my dream job, but it does come with one perk…James Ashwood.He’s my silver lining in a custom black suit.Besides being a legacy member at the club, he’s a tech mogul and Austin’s most eligible bachelor. Oh, and those dimples? Yeah, they make my stomach dip too.On good days, I catch his sleek Porsche winding down the tree-lined drive. On better days, I steal a glimpse of his handsome profile as we pass in the hall. And on the absolute best day, I find him alone at the bar, looking for company.“Come have a seat.”Those four little words set me down a path I never could have imagined. Private planes, penthouse suites, and temptations around every corner make it impossible to keep my distance. His world feels decadent and wild—but overindulgence comes with a cost. Every kiss comes with strings. Every erotic encounter is a promise I’m not ready to keep.When I pump the brakes, he hits the gas. James doesn’t want to go slow—he wants a commitment. And the thing about the fortunate ones?They’re used to getting what they want.",English,B076X5XB45,"['Romance', 'Contemporary', 'Contemporary Romance', 'New Adult', 'Adult', 'Audiobook', 'Chick Lit', 'Humor', 'Fiction', 'Adult Fiction'] - nan","['James Ashwood', 'Brooke Davenport']",Kindle Edition,336,,November 1st 2017,,[],8086.0,90.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507647095l/36195139.jpg
25909975-kolbe,Kolbe (Geschichte erleben mit Spannung),,Andreas Kollender,3.95,"During one of history’s darkest chapters, one man is determined to make a difference.In the tradition of Schindler’s List comes a thrilling novel based on the heroic true story of Fritz Kolbe, a widowed civil servant in Adolf Hitler’s foreign ministry. Recognizing that millions of lives are at stake, Kolbe uses his position to pass information to the Americans—risking himself and the people he holds most dear—and embarks on a dangerous double life as the Allies’ most important spy.Summoned from his South African post to return to Nazi Germany, Kolbe leaves behind his beloved fourteen-year-old daughter, a decision made for her safety that nonetheless torments him. And as he lives under the constant threat of arrest, he wrestles with the guilt of putting Marlene Wiese, a married nurse and the love of his life, in danger as they collaborate on Kolbe’s clandestine work.But no matter the personal cost, Kolbe will not be deterred. In scenes that pulse with suspense, he emerges as a towering figure who risked everything to save innocent lives—and Germany from itself.",German,B0114PL5OO,"['Historical Fiction', 'Fiction', 'Espionage', 'War', 'World War II', 'Historical', 'Germany', 'Thriller', 'Spy Thriller', 'Novels'] - nan",['Fritz Kolbe'],Kindle Edition,449,Pendragon,July 13th 2015,07/03/15,[],10186.0,89.0,"['Cape Town (South Africa)', 'Berlin (Germany)', 'Bern (Switzerland)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436901767l/25909975._SX318_.jpg
45894065-good-morning-midnight,"Good Morning, Midnight",,Jean Rhys,3.89,"The last of the four novels Jean Rhys wrote in interwar Paris, Good Morning, Midnight is the culmination of a searing literary arc, which established Rhys as an astute observer of human tragedy. Her everywoman heroine, Sasha, must confront the loves— and losses— of her past in this mesmerizing and formally daring psychological portrait.",en,9780393357806,"['Fiction', 'Classics', 'France', 'Novels', '20th Century', 'Literature', 'Womens', 'Literary Fiction', 'Feminism', 'Modern Classics'] - nan","['Sasha Jensen', 'Enno', 'Delmar']",Paperback,208,W. W. Norton Company,March 17th 2020,10/30/39,[],7057.0,92.0,['Paris (France)'],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571115346l/45894065.jpg
28280863-tears-of-the-silenced,Tears of the Silenced: A True Crime and an American Tragedy; Severe Child Abuse and Leaving the Amish,,Misty Griffin (Goodreads Author),4.15,"Misty Griffin's story ─ Surviving child abuse, parental betrayal, sexual assault, and Amish cruelty.A true crime memoir: When Misty was six years old her family started to live and dress like the Amish. Misty and her sister were kept as slaves on a mountain ranch where they were subjected to almost complete isolation, sexual abuse and extreme physical violence. Their step-father kept a loaded rifle by the door at all times to make sure the young girls were too terrified to try to escape. They also knew that no rescue would ever come because only a couple of people even knew they existed and did not know them well enough to care.Amish Sexual abuse: When Misty reached her teens, her parents feared she and her sister would escape and took them to an Amish community where they were adopted and became baptized members. Misty was devastated to once again find herself in a world of fear, animal cruelty and sexual abuse. Going to the police was severely frowned upon. A few years later, Misty was sexually assaulted by the bishop. As Misty recalls, ""Amish sexual abusers are only shunned by the church for six weeks, a punishment that never seems to work. After I was assaulted by the bishop I knew I had to get help and one freezing morning in early March I made a dash for a tiny police station in rural Minnesota. After reporting the bishop I left the Amish and found myself plummeted into the strange modern world with only a second-grade education and no ID or social security card. To all abuse survivors out there, please be encouraged, the cycle of abuse can be broken. Today, I am a nursing student working towards my master's degree and a child abuse awareness activist. This is my story.""
  If you have read Scared Selfless, A Child Called It, The Sound of Gravel, or Etched In Sand, then Tears of the Silenced is a must read.
",English,9781505679441,"['Nonfiction', 'True Crime', 'Memoir', 'Amish', 'Religion', 'Biography', 'Crime', 'Autobiography', 'Abuse', 'Cults'] - nan",[],Kindle Edition,443,Amazon Digital Services,December 2015,12/22/14,[],14769.0,90.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450900909l/28280863._SY475_.jpg
24388326-the-heart-goes-last,The Heart Goes Last,Positron,Margaret Atwood (Goodreads Author),3.37,"Margaret Atwood puts the human heart to the ultimate test in an utterly brilliant new novel that is as visionary as The Handmaid's Tale and as richly imagined as The Blind Assassin.Stan and Charmaine are a married couple trying to stay afloat in the midst of an economic and social collapse. Job loss has forced them to live in their car, leaving them vulnerable to roving gangs. They desperately need to turn their situation around - and fast. The Positron Project in the town of Consilience seems to be the answer to their prayers. No one is unemployed and everyone gets a comfortable, clean house to live in... for six months out of the year. On alternating months, residents of Consilience must leave their homes and function as inmates in the Positron prison system. Once their month of service in the prison is completed, they can return to their ""civilian"" homes. At first, this doesn't seem like too much of a sacrifice to make in order to have a roof over one's head and food to eat. But when Charmaine becomes romantically involved with the man who lives in their house during the months when she and Stan are in the prison, a series of troubling events unfolds, putting Stan's life in danger. With each passing day, Positron looks less like a prayer answered and more like a chilling prophecy fulfilled.",English,9780385540353,"['Fiction', 'Dystopia', 'Science Fiction', 'Audiobook', 'Canada', 'Speculative Fiction', 'Adult', 'Adult Fiction', 'Literary Fiction', 'Contemporary'] - nan",[],Hardcover,320,Nan A. Talese,September 29th 2015,09/24/15,"['Geffen Award Nominee for Best Translated Science Fiction Book (2019)', 'The Kitschies for Red Tentacle (Novel) (2015)', 'Goodreads Choice Award Nominee for Science Fiction (2015)']",54205.0,83.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493598486l/24388326._SY475_.jpg
35704318-the-interludes,The Interludes: A Sexual Odyssey,,J.K. Duval (Goodreads Author),4.26,"The Interludes, A Sexual Odyssey, is the fun sexy erotic novel for mature audiences. All the characters have only one thing in common, they’re all named Jordan. Whether they are women or men they share the same first name, but that’s where the similarities end. Seven different Jordans will take you along for almost every conceivable match-up in some seriously sexy locales.  From a beach-side cottage along the warm moonlit waters of Jamaica to a shower stall in London’s famed Claridge’s Hotel, across the hills of Tuscany to a magnificent 18 room oceanfront shingle style home on the western shores of Martha’s Vineyard, these are just a few of the places that will spread out before you on this journey of erotic discovery.  If you blush easily, you might want to look elsewhere for your night-table reading. Then again you may wish to share what’s behind this cover with someone you love and create your own sexual odyssey.  Enjoy and here’s to la dolce vita.  J. K. Duval  ",,B07418RMT7,"['Fiction', 'Erotica', 'Contemporary', 'Adult', 'Love Story', 'Novels', 'Romance'] - nan",[],Kindle Edition,516,"How 'Bout A Giant Productions, LLC",July 17th 2017,,[],128.0,99.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500453236l/35704318._SY475_.jpg
36344555-all-we-ever-wanted,All We Ever Wanted,,Emily Giffin (Goodreads Author),3.85,"In the riveting new novel from the #1 New York Times bestselling author of First Comes Love and Something Borrowed, three very different people must choose between their family and their values.Nina Browning is living the good life after marrying into Nashville’s elite. More recently, her husband made a fortune selling his tech business, and their adored son has been accepted to Princeton. Yet sometimes the middle-class small-town girl in Nina wonders if she’s strayed from the person she once was.Tom Volpe is a single dad working multiple jobs while struggling to raise his headstrong daughter, Lyla. His road has been lonely, long, and hard, but he finally starts to relax after Lyla earns a scholarship to Windsor Academy, Nashville’s most prestigious private school.Amid so much wealth and privilege, Lyla doesn’t always fit in—and her overprotective father doesn’t help—but in most ways, she’s a typical teenage girl, happy and thriving.Then, one photograph, snapped in a drunken moment at a party, changes everything. As the image spreads like wildfire, the Windsor community is instantly polarized, buzzing with controversy and assigning blame.At the heart of the lies and scandal, Tom, Nina, and Lyla are forced together—all questioning their closest relationships, asking themselves who they really are, and searching for the courage to live a life of true meaning.",English,B07639D2G9,"['Fiction', 'Chick Lit', 'Contemporary', 'Audiobook', 'Adult Fiction', 'Adult', 'Romance', 'Womens Fiction', 'Drama', 'Family'] - nan","['Nina Browning', 'Kirk Browning', 'Finch Browning', 'Tom Volpe', 'Lyla Volpe']",Kindle Edition,334,Ballantine Books,June 26th 2018,,['Goodreads Choice Award Nominee for Fiction (2018)'],97013.0,93.0,"['Nashville, Tennessee (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512578976l/36344555._SY475_.jpg
22552026-long-way-down,Long Way Down,,Jason Reynolds,4.31,"An ode to Put the Damn Guns Down, this is New York Times bestseller Jason Reynolds’s fiercely stunning novel that takes place in sixty potent seconds—the time it takes a kid to decide whether or not he’s going to murder the guy who killed his brother.A cannon. A strap. A piece. A biscuit. A burner. A heater. A chopper. A gat. A hammer A tool for RULEOr, you can call it a gun. That’s what fifteen-year-old Will has shoved in the back waistband of his jeans. See, his brother Shawn was just murdered. And Will knows the rules. No crying. No snitching. Revenge. That’s where Will’s now heading, with that gun shoved in the back waistband of his jeans, the gun that was his brother’s gun. He gets on the elevator, seventh floor, stoked. He knows who he’s after. Or does he? As the elevator stops on the sixth floor, on comes Buck. Buck, Will finds out, is who gave Shawn the gun before Will took the gun. Buck tells Will to check that the gun is even loaded. And that’s when Will sees that one bullet is missing. And the only one who could have fired Shawn’s gun was Shawn. Huh. Will didn’t know that Shawn had ever actually USED his gun. Bigger huh. BUCK IS DEAD. But Buck’s in the elevator? Just as Will’s trying to think this through, the door to the next floor opens. A teenage girl gets on, waves away the smoke from Dead Buck’s cigarette. Will doesn’t know her, but she knew him. Knew. When they were eight. And stray bullets had cut through the playground, and Will had tried to cover her, but she was hit anyway, and so what she wants to know, on that fifth floor elevator stop, is, what if Will, Will with the gun shoved in the back waistband of his jeans, MISSES.And so it goes, the whole long way down, as the elevator stops on each floor, and at each stop someone connected to his brother gets on to give Will a piece to a bigger story than the one he thinks he knows. A story that might never know an END…if WILL gets off that elevator.Told in short, fierce staccato narrative verse, Long Way Down is a fast and furious, dazzlingly brilliant look at teenage gun violence, as could only be told by Jason Reynolds.",English,9781481438254,"['Young Adult', 'Poetry', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Audiobook', 'Teen', 'African American', 'Death', 'Family'] - nan",[],Hardcover,306,Atheneum/Caitlyn Dlouhy Books,October 24th 2017,,"['Newbery Medal Nominee (2018)', ""National Book Award Nominee for Young People's Literature (2017)"", 'Odyssey Award Nominee (2018)', 'Los Angeles Times Book Prize for Young Adult Literature (2017)', 'Edgar Award for Best Young Adult (2018)', 'Michael L. Printz Award Nominee (2018)', 'South Carolina Book Award Nominee for Young Adult (2020)', ""Flicker Tale Children's Book Award for Young Adult (2019)"", 'Rhode Island Teen Book Award Nominee (2019)', 'Evergreen Teen Book Award Nominee for Middle School (2020)', 'Coretta Scott King Book Award Nominee for Author Honor (2018)', 'Amelia Elizabeth Walden Award Nominee (2018)', 'Lincoln Award Nominee (2020)', 'Goodreads Choice Award Nominee for Poetry (2017)', 'Carnegie Medal Nominee (2019)', 'NAACP Image Award Nominee for Youth/Teens (2018)']",57890.0,96.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520008013l/22552026._SY475_.jpg
25733983-lab-girl,Lab Girl,,Hope Jahren (Goodreads Author),4.0,"Acclaimed scientist Hope Jahren has built three laboratories in which she’s studied trees, flowers, seeds, and soil. Her first book is a revelatory treatise on plant life—but it is also so much more. Lab Girl is a book about work, love, and the mountains that can be moved when those two things come together. It is told through Jahren’s stories: about her childhood in rural Minnesota with an uncompromising mother and a father who encouraged hours of play in his classroom’s labs; about how she found a sanctuary in science, and learned to perform lab work done “with both the heart and the hands”; and about the inevitable disappointments, but also the triumphs and exhilarating discoveries, of scientific work.Yet at the core of this book is the story of a relationship Jahren forged with a brilliant, wounded man named Bill, who becomes her lab partner and best friend. Their sometimes rogue adventures in science take them from the Midwest across the United States and back again, over the Atlantic to the ever-light skies of the North Pole and to tropical Hawaii, where she and her lab currently make their home.",English,9781101874936,"['Nonfiction', 'Science', 'Memoir', 'Biography', 'Audiobook', 'Nature', 'Biography Memoir', 'Autobiography', 'Biology', 'Adult'] - nan",[],Hardcover,290,Knopf,April 5th 2016,03/01/16,"['National Book Critics Circle Award Nominee for Autobiography (2016)', 'PEN/E.O. Wilson Prize for Literary Science Writing Nominee for Shortlist (2017)', 'Andrew Carnegie Medal Nominee for Nonfiction (2017)', 'Goodreads Choice Award Nominee for Memoir & Autobiography (2016)', 'AAAS/Subaru SB&F Prize for Excellence in Science Books for Young Adult Science Book (2017)']",51441.0,93.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441826687l/25733983.jpg
39338454-the-bride-test,The Bride Test,The Kiss Quotient #2,Helen Hoang (Goodreads Author),3.9,"Khai Diep has no feelings. Well, he feels irritation when people move his things or contentment when ledgers balance down to the penny, but not big, important emotions—like grief. And love. He thinks he’s defective. His family knows better—that his autism means he just processes emotions differently. When he steadfastly avoids relationships, his mother takes matters into her own hands and returns to Vietnam to find him the perfect bride.As a mixed-race girl living in the slums of Ho Chi Minh City, Esme Tran has always felt out of place. When the opportunity arises to come to America and meet a potential husband, she can’t turn it down, thinking this could be the break her family needs. Seducing Khai, however, doesn’t go as planned. Esme’s lessons in love seem to be working…but only on herself. She’s hopelessly smitten with a man who’s convinced he can never return her affection.With Esme’s time in the United States dwindling, Khai is forced to understand he’s been wrong all along. And there’s more than one way to love.",English,9780451490827,"['Romance', 'Contemporary', 'Fiction', 'Adult', 'Contemporary Romance', 'Chick Lit', 'Audiobook', 'Adult Fiction', 'New Adult', 'Disability'] - nan","['Khai Diep', 'Esme Tran']",Paperback,296,Berkley,May 7th 2019,,['Goodreads Choice Award Nominee for Romance (2019)'],64096.0,93.0,"['San Francisco, California (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548428073l/39338454._SY475_.jpg
34325090-i-was-born-for-this,I Was Born for This,,Alice Oseman (Goodreads Author),4.09,"For Angel Rahimi, life is only about one thing: The Ark – a pop-rock trio of teenage boys who are currently taking the world by storm. Being part of The Ark’s fandom has given her everything – her friendships, her dreams, her place in the world.Jimmy Kaga-Ricci owes everything to The Ark too. He’s their frontman – and playing in a band is all he’s ever dreamed of doing. It’s just a shame that recently everything in his life seems to have turned into a bit of a nightmare.Because that’s the problem with dreaming – eventually, inevitably, real life arrives with a wake-up call. And when Angel and Jimmy are unexpectedly thrust together, they will discover just how strange and surprising facing up to reality can be.",English,B01NC01XAZ,"['Contemporary', 'Young Adult', 'LGBT', 'Queer', 'Fiction', 'Mental Health', 'Young Adult Contemporary', 'Audiobook', 'Mental Illness', 'Romance'] - nan",[],Kindle Edition,396,Harper Collins Children's Books,May 3rd 2018,,['Goodreads Choice Award Nominee for Young Adult Fiction (2018)'],7712.0,95.0,"['London, England']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517511429l/34325090._SY475_.jpg
13586891-the-dogs-of-winter,The Dogs of Winter,,Bobbie Pyron (Goodreads Author),4.28,"A small boy, a cruel city, and the incredible dogs who save him.Based on a true story!When Ivan's mother disappears, he's abandoned on the streets of Moscow, with little chance to make it through the harsh winter. But help comes in an unexpected form: Ivan is adopted by a pack of dogs, and the dogs quickly become more than just his street companions: They become his family. Soon Ivan, who used to love reading fairytales, is practically living in one, as he and his pack roam the city and countryside, using their wits to find food and shelter, dodging danger, begging for coins. But Ivan can’t stay hidden from the world of people forever. When help is finally offered to him, will he be able to accept it? Will he even want to?A heart-pounding tale of survival and a moving look at what makes us human.",English,9780545399302,"['Historical Fiction', 'Animals', 'Middle Grade', 'Dogs', 'Young Adult', 'Adventure', 'Childrens', 'Historical', 'Fiction', 'Survival'] - nan",[],Hardcover,320,Arthur A. Levine Books,October 1st 2012,01/01/12,"['Utah Book Award Nominee for Young Adult Literature (2014)', ""Dorothy Canfield Fisher Children's Book Award Nominee (2014)""]",1091.0,96.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339002890l/13586891.jpg
119837.Survival_of_the_Sickest,Survival of the Sickest: A Medical Maverick Discovers Why We Need Disease,,"Sharon Moalem (Goodreads Author), Jonathan Prince",4.15,"Was diabetes evolution's response to the last Ice Age? Did a deadly genetic disease help our ancestors survive the bubonic plagues of Europe? Will a visit to the tanning salon help lower your cholesterol? Why do we age? Why are some people immune to HIV? Can your genes be turned on -- or off?Dr. Sharon Moalem turns our current understanding of illness on its head and challenges us to fundamentally change the way we think about our bodies, our health, and our relationship to just about every other living thing on earth, from plants and animals to insects and bacteria.Through a fresh and engaging examination of our evolutionary history, Dr. Moalem reveals how many of the conditions that are diseases today actually gave our ancestors a leg up in the survival sweepstakes. When the option is a long life with a disease or a short one without it, evolution opts for disease almost every time.Everything from the climate our ancestors lived in to the crops they planted and ate to their beverage of choice can be seen in our genetic inheritance. But Survival of the Sickest doesn't stop there. It goes on to demonstrate just how little modern medicine really understands about human health, and offers a new way of thinking that can help all of us live longer, healthier lives..",English,9780060889654,"['Science', 'Nonfiction', 'Medicine', 'Health', 'Medical', 'Biology', 'Evolution', 'School', 'Genetics', 'Disease'] - nan",[],Hardcover,267,William Morrow,February 6th 2007,10/30/07,[],6949.0,96.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442418206l/119837._SX318_.jpg
172691.Conspiracy_in_Death,Conspiracy in Death,In Death #8,J.D. Robb (Goodreads Author),4.35,"Streetwise cop Eve Dallas and her trusty sidekick Peabody face a methodical killer in this latest addition to the In Death series by J.D. Robb, better known as the bestselling author Nora Roberts. In the late 21st century, on the streets of New York City, a street sleeper is found murdered, his diseased heart removed with surgical precision. His death would typically drop to the bottom of a list of senseless and inexplicable killings, but Lieutenant Dallas, who ""would stand for the dead and the living,"" is not about to let that happen. When her research uncovers similar crimes in several cities that were dropped under mysterious circumstances, Dallas knows she's facing a killer cruel enough to prey on the weakest in society and powerful enough to conspire an extensive coverup. To complicate matters further, Dallas faces an equally troubling threat to her career when she's linked to the death of a fellow cop. Now she must fight to restore her good name as well as track down the killer. In Conspiracy in Death, Roberts creates a futuristic world of evil that Eve Dallas negotiates through tough talk and brute force. While Robb crafts the crimes with great care, she assumes a familiarity with the characters that new readers will lack. But fans of the In Death series and newcomers alike will enjoy the thrill of the chase as Eve Dallas sets out to get her man.",English,9780749934170,"['Mystery', 'Romance', 'Crime', 'Romantic Suspense', 'Fiction', 'Futuristic', 'Suspense', 'Science Fiction', 'Mystery Thriller', 'Thriller'] - nan","['Eve Dallas', 'Roarke', 'Delia Peabody', 'Ryan Feeney', 'Don Webster', 'Charlotte Mira', 'Ian McNab', 'Commander Jack Whitney', 'Mavis Freestone', 'Louise Dimatto', 'Nadine Furst', 'Lawrence Charles Summerset', 'Leonardo (designer)', 'David Baxter', 'Troy Trueheart', 'Chief Harrison Tibble', 'Dr. Morris']",Paperback,364,"Little, Brown Book Group",May 27th 2004,01/01/99,"['RITA Award by Romance Writers of America Nominee for Romantic Suspense (2000)', 'Romance Readers Anonymous (RRA) Award for Best Alternative Realities or Time Travel Romance (1999)', 'P.E.A.R.L. (Paranormal Excellence Award for Romantic Literature) Nominee (1999)']",33520.0,98.0,"['New York City, New York (United States)', 'Chicago, Illinois (United States)']",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305124508l/172691.jpg
148780.The_Resurrection_of_the_Son_of_God,The Resurrection of the Son of God,Christian Origins and the Question of God #3,N.T. Wright,4.53,"Why did Christianity begin, and why did it take the shape it did? To answer this question – which any historian must face – renowned New Testament scholar N.T. Wright focuses on the key points: what precisely happened at Easter? What did the early Christians mean when they said that Jesus of Nazareth had been raised from the dead? What can be said today about his belief? This book, third in Wright’s series Christian Origins and the Question of God, sketches a map of ancient beliefs about life after death, in both the Greco-Roman and Jewish worlds. It then highlights the fact that the early Christians’ belief about the afterlife belonged firmly on the Jewish spectrum, while introducing several new mutations and sharper definitions. This, together with other features of early Christianity, forces the historian to read the Easter narratives in the gospels, not simply as late rationalizations of early Christian spirituality, but as accounts of two actual events: the empty tomb of Jesus and his ""appearances."" How do we explain these phenomena? The early Christians’ answer was that Jesus had indeed been bodily raised from the dead; that was why they hailed him as the messianic ""son of God."" No modern historian has come up with a more convincing explanation. Facing this question, we are confronted to this day with the most central issues of the Christian worldview and theology.",English,9780800626792,"['Theology', 'Religion', 'Christianity', 'History', 'Christian', 'Nonfiction', 'New Testament', 'Faith', 'Philosophy', 'Spirituality'] - nan",[],Paperback,817,Fortress Press,March 17th 2003,03/01/03,['Michael Ramsey Prize (2005)'],1757.0,98.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384719339l/148780.jpg
55304.Modern_Times,Modern Times: The World from the Twenties to the Nineties,,"Paul Johnson, Linda Osband (Editor)",4.26,"Originally published in 1983 and named one of the Best Books of the Year by the New York Times, this bestselling history is now revised and updated and includes a new final chapter.",English,9780060922832,"['History', 'Nonfiction', 'Politics', 'World History', 'American History', 'European History', 'Historical', 'Cultural', 'The World', 'Economics'] - nan",[],Paperback,870,HarperPerennial,June 1st 1992,10/30/83,[],2404.0,96.0,[],https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387735243l/55304.jpg
